"Short Form Termination Date","Short Form Date","Short Form Last Name","Short Form First Name","Registration Number","Registration Date","Registrant Name","Address 1","Address 2","City","State","Zip"
"09/30/2009","04/22/2008","Keith","Elizabeth Mallard","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"08/31/2009","04/22/2008","Woods","Jonathan","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/15/2008","04/22/2008","Roy","Tristan","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2009","04/22/2008","Swerdloff","Peter","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"03/14/2008","04/22/2008","Wasilik","Stephanie Justine","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/05/2008","04/22/2008","Levy","David","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/04/2008","04/22/2008","Field","Steven","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2009","04/22/2008","Grundy","Mark","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"02/26/2008","04/22/2008","Manson","Thomas Marshall","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2009","04/22/2008","Adashek","Jonathan","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2009","04/22/2008","Twine","Iain","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2009","04/22/2008","Strauss","Nathan","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/23/2008","04/22/2008","Young","Tamara J.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/05/2008","04/22/2008","Caldwell","Erin","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2009","04/22/2008","Iacovella","Michael","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/03/2007","04/22/2008","Brucia","Taryn","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2009","04/22/2008","Dubner","Russell","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2009","04/22/2008","Sabnis","Shonali","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/25/2008","04/22/2008","Herling","Elizabeth S.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"11/28/2007","04/22/2008","Schneider","Maria","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/02/2008","04/22/2008","Williamson","Maria Conti","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2009","04/22/2008","Misselbrook","Laura","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/05/2008","04/22/2008","Kozel","Jennifer","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/03/2007","04/22/2008","Marks","Andrew","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/21/2008","04/22/2008","Krempasky","Michael","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/31/2007","01/30/2008","Walotsky","Philip","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/31/2007","01/30/2008","Kalish","Andrew","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"07/27/2007","01/30/2008","Walrath","Christopher","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/31/2007","01/30/2008","McCarthy","James Brendon","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/31/2007","01/30/2008","Deri","Christopher","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/31/2007","01/30/2008","Shayo","Michelle","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/31/2007","01/30/2008","Beaty","Kelly","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/31/2007","01/30/2008","Gutman","Beata","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/22/2007","01/30/2008","Yoo","Jennifer","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"06/30/2008","01/28/2008","Holloway","Michael","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"05/16/2008","01/28/2008","Robbins","Terri Lee","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"11/30/2008","01/28/2008","Moore","Tara","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"05/29/2008","01/28/2008","Kuhn","Thomas","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"11/30/2008","01/28/2008","Sarno","Amy","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"11/30/2008","01/28/2008","Zhang","Peter","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"08/06/2004","12/01/2005","Huenges","Alexa","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/29/2004","12/01/2005","Bingham","Daniel","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"05/19/2008","10/04/2005","Litman","Joseph","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"07/11/2004","10/04/2005","Harrington","Matthew","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/21/2004","10/04/2005","Friedman","Jodi","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"08/11/2003","07/26/2004","Jordan","Nicole","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/04/2003","07/26/2004","Edelman","Renee","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"08/18/2004","07/26/2004","Dearnley","Carey","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"11/13/2003","07/26/2004","Berg-Fosnaugh","Rose","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/18/2003","07/26/2004","Akbarzad","Suraya","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"06/30/2004","07/26/2004","Kuczkowski","Michael","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"06/30/2004","07/26/2004","Krishnam","Murali","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"04/22/2003","07/26/2004","Warner","Jodi","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"08/06/2004","07/26/2004","Richichi","Danielle","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"02/28/2003","05/27/2003","Kaplicer","Marcy","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"11/16/2007","05/27/2003","Heyman","Hope","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2002","05/27/2003","Hershman","Elisabeth","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/15/2003","05/27/2003","Coniaris","Michael","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/23/2003","05/27/2003","Cohen","Ephraim","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"08/21/2003","05/27/2003","Choi","Michelle","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2002","05/27/2003","Bortz","Amy","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/30/2002","05/27/2003","Abrams","Jennifer","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"08/11/2004","05/27/2003","Hyman","Donald","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"05/07/2004","05/27/2003","Singh","Harjiv","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"04/06/2004","05/27/2003","Rasiel","Ethan","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"05/27/2003","05/27/2003","Ponnusamy","Naveena","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"07/27/2004","05/27/2003","Kim","Eric","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"07/31/2002","10/01/2001","Yu","Sue-Jung","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"03/31/2009","12/18/2000","Walrath","Bret","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/31/2002","12/18/2000","Cloud","Noelle","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/17/1997","Oseland","Amy","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/17/1997","Huang","Yi-Hsian","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/17/1997","DelValle","Frances","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","05/20/1997","Sandy","William","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","05/20/1997","Thurston","Jennifer","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/23/1996","Rollins","Ed","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"11/27/1996","10/23/1996","Foster","Heather","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/23/1996","Matic","Mira","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/23/1996","Steele","Allan McCrea","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"01/24/1997","10/23/1996","Scaduto-Mendola","Antonio","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/13/1996","05/08/1996","Parris","Krista","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","05/08/1996","Hayes","Chris","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/22/1995","10/18/1995","Barisic","Lillian Marie","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"03/01/1996","10/18/1995","Hobbs","Laurie Ann","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"03/01/1996","10/18/1995","Elizabeth","Betsy Gordon","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/18/1995","Beevers","Anne","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/14/1995","06/22/1995","Rabin","Keith W.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/15/1995","05/12/1995","Novin","Helene","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"04/28/1995","05/12/1995","Matic","Mira","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","05/12/1995","Simpson","Amy","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/12/1994","Klein","Jodi","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"03/28/1997","10/12/1994","Hendricks","Heather A.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/12/1994","Hartman","Deborah C.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/12/1994","Geddie","Julie A.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/12/1994","D'Armond","Daniel Randolph","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/15/1995","10/12/1994","Rile","Elizabeth F.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"08/15/1996","06/24/1994","Olsen","Jennifer Suzanne","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/12/1994","04/27/1994","White","Felicia Elizabeth","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"05/12/1995","04/27/1994","Hines","Janis","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"05/12/1995","04/27/1994","DeWolfe","Anne","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"09/12/1998","04/27/1994","Boonshaft-Lewis","Hope","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"05/12/1995","04/27/1994","Leak","Debra","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/12/1994","04/27/1994","Yarkoni","Sarah","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"03/10/1998","10/25/1993","Kaufman","Steven L.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/12/1994","10/25/1993","Halstead","Susan","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"11/18/1995","10/25/1993","Fairchild","Erin","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/25/1993","Dunst","Hilary","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/12/1994","10/25/1993","Dubner","Russell","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/25/1993","Bortz","Amy","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/12/1994","10/25/1993","Magnuson","Alexander","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/25/1993","Mackie","Karen M.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"05/12/1995","10/25/1993","Johns","Elizabeth H.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/25/1993","Wernersbach","Katherine","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/16/1996","10/25/1993","Soule","George D.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/12/1994","10/25/1993","Middaugh","Gabrielle","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/25/1993","Michael","Marlene","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/25/1993","Mesches","Katherine","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"02/22/1996","10/25/1993","King","Donald","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/18/1993","Rotchstein","Janice A.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/18/1993","Gillespie","Maureen","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/18/1993","Fine","Natalie","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/18/1993","Baxter","Kristen","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/18/1993","Thomas","Brett Christina","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/18/1993","Stefko","Charles J.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"12/18/2000","10/18/1993","Slaninka","Sarah","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"04/26/1995","05/28/1993","Lahive","James P.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
"10/25/1993","05/04/1993","Nelson","Christopher D.","3657","03/12/1985","Daniel J. Edelman, Inc.","250 Hudson Street","","New York","NY","10013"
