"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date","Foreign PrincipalTermination Date"
"BOSNIA & HERZEGOVINA","Bosnian American Alliance Inc.","7563","04/01/2025","525 Junction Road Madison&nbsp;&nbsp;53717","WI","Ministry of Foreign Affairs of Bosnia and Herzegovina","04/01/2025",""
"COLOMBIA","Partido Politico Mira","7081","02/23/2022","Transv 29 # 36 - 40Bogota&nbsp;&nbsp;","","Partido Politico MIRA","02/23/2022","03/14/2022"
"AUSTRALIA","Padilla, Speer, Burdick & Beardsley, Inc.","3959","04/15/1987","950 Third AvenueNew York&nbsp;&nbsp;10022","NY","Overseas Telecommunications Commission","04/15/1987","12/31/1991"
"CONGO REPUBLIC OF THE","Crescent Consultants, LLC","5944","06/17/2009","4414 29th Street, NWWashington&nbsp;&nbsp;20008","DC","Democratic Republic of Congo","06/17/2009","02/15/2010"
"TOGO","Fein, Bruce","5263","06/26/1998","6515 Sunny Hill CourtMcLean&nbsp;&nbsp;22101","VA","Government of Togo, Embassy","06/26/1998","06/30/1999"
"ZIMBABWE","Purcell & Nelson","1702","03/23/1964","888 - 17th Street, N.W.Washington&nbsp;&nbsp;20006","DC","Sugar Sales (Private), Ltd. (Rhodesia)","03/23/1964","11/21/1967"
"GERMANY FEDERAL REPUBLIC OF","Robert Ellsworth & Company, Inc.","3140","08/20/1980","1616 H Street, N.W.Washington&nbsp;&nbsp;20006","DC","Siemens, A.G.","08/20/1980","09/19/1983"
"KAZAKHSTAN","IMPACT, LLC","5251","04/13/1998","1250 24th Street, N.W.Suite 350Washington&nbsp;&nbsp;20037","DC","Republic of Kazakhstan, Embassy","11/30/1998","04/24/2000"
"TURKEY","IMPACT, LLC","5251","04/13/1998","1250 24th Street, N.W.Suite 350Washington&nbsp;&nbsp;20037","DC","The Republic of Turkey , Embassy","08/16/1999","04/27/1999"
"TURKEY","IMPACT, LLC","5251","04/13/1998","1250 24th Street, N.W.Suite 350Washington&nbsp;&nbsp;20037","DC","Turkish Foreign Economic Relations Board (DEIK)","04/13/1998","01/31/1999"
"JAMAICA","A.F. Sabo Associates, Inc.","3115","06/27/1980","575 Lexington AvenueSuite 2200New York&nbsp;&nbsp;10022","NY","Government of Jamaica","02/12/1982","11/07/1989"
"JAMAICA","A.F. Sabo Associates, Inc.","3115","06/27/1980","575 Lexington AvenueSuite 2200New York&nbsp;&nbsp;10022","NY","JAMPRO, Ltd.","07/13/1989","04/30/1989"
"JAMAICA","A.F. Sabo Associates, Inc.","3115","06/27/1980","575 Lexington AvenueSuite 2200New York&nbsp;&nbsp;10022","NY","Prime Minister of Jamaica, Edward P.G. Seaga","11/01/1982","03/31/1983"
"ARGENTINA","Instituto Argentino de Promocion del Intercambio","489","09/23/1947","45 Rockefeller PlazaRoom 557New York&nbsp;&nbsp;","NY","Instituto Argentino de Promocion del Intercambio","09/23/1947","01/20/1953"
"SPAIN","Mezquita, Teresa","116","09/09/1942","Spanish Library of Information2 East 34th StreetNew York&nbsp;&nbsp;","NY","Spanish Library of Information","09/09/1942","09/09/1942"
"JAPAN","Clinton, Moats, Anderson & Fleck, Attorneys at Law","2292","12/03/1971","500 Third & Lenora BuildingSeattle&nbsp;&nbsp;98121","WA","Japanese Consulate General in Seattle","12/03/1971","12/03/1971"
"FRANCE","French Industrial Development Agency","2368","08/15/1972","610 Fifth AvenueNew York&nbsp;&nbsp;10020","NY","French Government (Delegation a l Amenagement du Territoire et a l Action Regionale","08/15/1972","02/15/1980"
"BELGIUM","Public Relations Services, Inc.","3685","05/30/1985","888 Seventh AvenueNew York&nbsp;&nbsp;10106","NY","Traditional Belgian Brewers Market","05/30/1985","05/30/1985"
"GREAT BRITAIN","Pytko, D. Victor","5635","07/29/2004","1133 Latham StreetBirmingham&nbsp;&nbsp;48009","MI","Welsh Development Agency","07/29/2004","07/29/2004"
"INTERNATIONAL","African Research & Development Company, Inc.","1414","12/22/1960","75 East 55th StreetNew York&nbsp;&nbsp;10022","NY","Africa 1963","08/06/1963","01/30/1968"
"INTERNATIONAL","African Research & Development Company, Inc.","1414","12/22/1960","75 East 55th StreetNew York&nbsp;&nbsp;10022","NY","Central African Examiner","08/06/1963","09/01/1963"
"NIGERIA","African Research & Development Company, Inc.","1414","12/22/1960","75 East 55th StreetNew York&nbsp;&nbsp;10022","NY","Government of Nigeria","09/12/1961","01/30/1968"
"NIGERIA","African Research & Development Company, Inc.","1414","12/22/1960","75 East 55th StreetNew York&nbsp;&nbsp;10022","NY","Industrial Promotions Commission","09/12/1961","01/30/1968"
"NIGERIA","African Research & Development Company, Inc.","1414","12/22/1960","75 East 55th StreetNew York&nbsp;&nbsp;10022","NY","Republic of Nigeria","12/22/1960","01/30/1968"
"INDIA","Ganju, Janki N.","1927","09/23/1965","1250 Connecticut Ave., NW #603Post Office 9606Washington&nbsp;&nbsp;","DC","Embassy of India","09/23/1965","09/23/1966"
"RUSSIA","Advantage Associates Inc.","5275","09/18/1998","908 Pennsylvania Ave., S.E.Washington&nbsp;&nbsp;20003","DC","Chechen Republic","09/18/1998","03/24/1999"
"MEXICO","Mexican Government Railway System","413","12/17/1946","1500 BroadwaySuite 810New York&nbsp;&nbsp;10017","NY","Mexican Government Railway System (National Railways of Mexico)","12/17/1946","12/30/1983"
"MEXICO","Mexican Government Railway System","413","12/17/1946","1500 BroadwaySuite 810New York&nbsp;&nbsp;10017","NY","Mexican Tourist Association","10/03/1950","12/30/1983"
"ETHIOPIA","Scott, Robert Day","790","09/28/1953","New Weston HotelRoom 954New York&nbsp;&nbsp;","NY","Imperial Government of Ethiopia","09/28/1953","03/03/1954"
"JAPAN","Maseng Communications","4660","05/05/1992","11309 Baroque RoadSilver Spring&nbsp;&nbsp;20901","MD","Japan Automobile Manufacturers' Association, Inc.","05/05/1992","04/01/2019"
"CANADA","Sydney Morrell & Company, Inc.","1661","10/11/1963","152 East 78th StreetNew York&nbsp;&nbsp;10021","NY","Canadian Corporation for the 1967 World Exhibition","10/23/1964","07/05/1966"
"CANADA","Sydney Morrell & Company, Inc.","1661","10/11/1963","152 East 78th StreetNew York&nbsp;&nbsp;10021","NY","Molson's Brewery Quebec Limited","01/29/1965","07/22/1974"
"CANADA","Sydney Morrell & Company, Inc.","1661","10/11/1963","152 East 78th StreetNew York&nbsp;&nbsp;10021","NY","Canadian World Exhibition Corporation","05/11/1966","07/05/1966"
"AUSTRALIA","Sydney Morrell & Company, Inc.","1661","10/11/1963","152 East 78th StreetNew York&nbsp;&nbsp;10021","NY","Victoria Promotion Committee","05/20/1974","06/30/1982"
"NIGERIA","Dumbarton Associates, Inc., Public Relations Counselors","1938","11/10/1965","120 East 56th StreetSuite 1610New York&nbsp;&nbsp;","NY","Federal Government of Nigeria","06/22/1967","07/13/1967"
"NIGERIA","Dumbarton Associates, Inc., Public Relations Counselors","1938","11/10/1965","120 East 56th StreetSuite 1610New York&nbsp;&nbsp;","NY","Federal Ministry of Aviation of Nigeria","11/10/1965","01/17/1966"
"NIGERIA","Dumbarton Associates, Inc., Public Relations Counselors","1938","11/10/1965","120 East 56th StreetSuite 1610New York&nbsp;&nbsp;","NY","Nigeria Airways","11/10/1965","12/10/1968"
"PANAMA","Conover & Company Communications, Inc.","5047","09/04/1995","906 Pennsylvania Avenue, S.E.Washington&nbsp;&nbsp;20003","DC","Embassy of Panama","09/04/1995","11/01/1995"
"COLOMBIA","Conover & Company Communications, Inc.","5047","09/04/1995","906 Pennsylvania Avenue, S.E.Washington&nbsp;&nbsp;20003","DC","Fernando Botero Zea","02/05/1996","03/01/1996"
"AUSTRIA","Herman Associates, Inc.","2578","04/22/1975","360 Lexington AvenueNew York&nbsp;&nbsp;10017","NY","Austrian National Tourist Office","05/31/1989","12/31/1996"
"EGYPT","Herman Associates, Inc.","2578","04/22/1975","360 Lexington AvenueNew York&nbsp;&nbsp;10017","NY","Egyptian Tourist Authority","06/13/1995","12/31/1999"
"EGYPT","Herman Associates, Inc.","2578","04/22/1975","360 Lexington AvenueNew York&nbsp;&nbsp;10017","NY","Egyptian Tourist Authority (North America)","03/18/1985","10/31/1990"
"GERMANY FEDERAL REPUBLIC OF","Herman Associates, Inc.","2578","04/22/1975","360 Lexington AvenueNew York&nbsp;&nbsp;10017","NY","German Federal Railroad","03/16/1981","01/01/1990"
"GERMAN DEMOCRATIC REPUBLIC","Herman Associates, Inc.","2578","04/22/1975","360 Lexington AvenueNew York&nbsp;&nbsp;10017","NY","Reiseburo of the German Democratic Republic","01/12/1982","05/31/1990"
"SAINT LUCIA","Herman Associates, Inc.","2578","04/22/1975","360 Lexington AvenueNew York&nbsp;&nbsp;10017","NY","St. Lucia Tourist Board","06/13/1995","04/15/1997"
"YUGOSLAVIA","Herman Associates, Inc.","2578","04/22/1975","360 Lexington AvenueNew York&nbsp;&nbsp;10017","NY","Yugoslav National Tourist Office","04/22/1975","07/14/1987"
"YUGOSLAVIA","Herman Associates, Inc.","2578","04/22/1975","360 Lexington AvenueNew York&nbsp;&nbsp;10017","NY","Yugoslav National Tourist Office","05/31/1989","07/14/1987"
"INTERNATIONAL","Xiong, Seng","6444","07/11/2017","7932 Ewing AvenueBrooklyn Park&nbsp;&nbsp;55443","MN","Hmong State Development Association of Southeast Asia","05/31/2017","10/11/2017"
"DOMINICAN REPUBLIC","Matos Gonzalez, Celeste Antonia","1557","07/05/1962","Collins 618Summit Hills, Puerto NuevoSan Juan&nbsp;&nbsp;","","Dominican Republic","07/05/1962","07/05/1962"
"ITALY","Finley, McDermott & Company","4523","06/04/1991","521 Fifth AvenueNew York&nbsp;&nbsp;10175","NY","Italian Trade Commission","06/04/1991","01/18/1994"
"ESTONIA","Pusta, Kaarel Robert","256","05/26/1944","59 Vanderbilt AvenueLong Island&nbsp;&nbsp;","NY","Republic of Estonia","05/26/1944","11/26/1953"
"EGYPT","Ehrlich-Manes & Associates, Inc.","2766","03/30/1977","4901 Fairmont AvenueWashington&nbsp;&nbsp;20014","DC","Embassy of the Arab Republic of Egypt","03/30/1977","03/15/1978"
"ITALY","Cox, Oscar S.","341","01/28/1946","1210 - 18th Street, N.W.Washington&nbsp;&nbsp;","DC","Cassa per Operere Straordinarie di Pubblico Interesse Nell' Italia Meridionale (Cassa per il Mezzogiorno)","02/29/1952","07/28/1952"
"AUSTRIA","Cox, Oscar S.","341","01/28/1946","1210 - 18th Street, N.W.Washington&nbsp;&nbsp;","DC","Government of Austria","08/23/1948","07/28/1952"
"BELGIUM","Cox, Oscar S.","341","01/28/1946","1210 - 18th Street, N.W.Washington&nbsp;&nbsp;","DC","Government of Belgium","08/23/1948","07/28/1952"
"COSTA RICA","Cox, Oscar S.","341","01/28/1946","1210 - 18th Street, N.W.Washington&nbsp;&nbsp;","DC","Government of Costa Rica","03/03/1947","07/28/1952"
"FRANCE","Cox, Oscar S.","341","01/28/1946","1210 - 18th Street, N.W.Washington&nbsp;&nbsp;","DC","Government of France","09/29/1947","07/28/1952"
"ITALY","Cox, Oscar S.","341","01/28/1946","1210 - 18th Street, N.W.Washington&nbsp;&nbsp;","DC","Government of Italy","08/29/1947","07/28/1952"
"ITALY","Cox, Oscar S.","341","01/28/1946","1210 - 18th Street, N.W.Washington&nbsp;&nbsp;","DC","Italian Federation of Farmers' Cooperative","02/29/1952","07/28/1952"
"ITALY","Cox, Oscar S.","341","01/28/1946","1210 - 18th Street, N.W.Washington&nbsp;&nbsp;","DC","Italian Technical Delegation","01/28/1946","07/28/1952"
"DOMINICA","Hansen, Ltd.","4166","08/04/1988","6061 Heatherwood DriveAlexandria&nbsp;&nbsp;22314","VA","Government of the Commonwealth of Dominica","08/04/1988","08/21/1989"
"INTERNATIONAL","Sandlund, Peter Gustaf","2485","01/08/1974","1730 M Street, N.W.Suite 602Washington&nbsp;&nbsp;20036","DC","Council of European & Japanese National Shipowners' Association","01/08/1974","01/06/1996"
"SOMALI DEMOCRATIC REPUBLIC","Schulman Bhattacharya LLC","6742","10/25/2019","7500 Old Georgetown Road, Suite 901Bethesda&nbsp;&nbsp;20814","MD","Mr. Sadak Mohamed","10/25/2019","11/06/2020"
"SWITZERLAND","Schulman Bhattacharya LLC","6742","10/25/2019","7500 Old Georgetown Road, Suite 901Bethesda&nbsp;&nbsp;20814","MD","Claudio De Simone","04/05/2020","07/15/2020"
"SOMALI DEMOCRATIC REPUBLIC","Schulman Bhattacharya LLC","6742","10/25/2019","7500 Old Georgetown Road, Suite 901Bethesda&nbsp;&nbsp;20814","MD","Fly Africa","09/02/2020","01/01/2020"
"HAITI","Rigaud, Roger","1268","09/11/1959","Hotel Alexandria250 West 103rd Street #15BNew York&nbsp;&nbsp;","NY","Gaston Jumelle","09/11/1959","03/11/1960"
"HAITI","Rigaud, Roger","1268","09/11/1959","Hotel Alexandria250 West 103rd Street #15BNew York&nbsp;&nbsp;","NY","Parti National of Haiti","09/11/1959","03/11/1960"
"RUSSIA","Kreab Gavin Anderson (USA), Inc.","5824","08/09/2007","515 Madison Avenue18th FloorNew York&nbsp;&nbsp;10022","NY","OAO Gazprom","08/09/2007","05/21/2009"
"UNITED ARAB EMIRATES","Kreab Gavin Anderson (USA), Inc.","5824","08/09/2007","515 Madison Avenue18th FloorNew York&nbsp;&nbsp;10022","NY","Ras Al Khaimah Investment Authority","12/14/2009","05/15/2011"
"GERMANY","Kreab Gavin Anderson (USA), Inc.","5824","08/09/2007","515 Madison Avenue18th FloorNew York&nbsp;&nbsp;10022","NY","German Insurance Association (GDV)","06/28/2010","12/31/2010"
"PHILIPPINES","Kreab Gavin Anderson (USA), Inc.","5824","08/09/2007","515 Madison Avenue18th FloorNew York&nbsp;&nbsp;10022","NY","Government of the Philippines","11/02/2010","11/26/2010"
"INTERNATIONAL","Karol Media, Inc.","5228","01/15/1998","375 Stewart RoadPost Office Box 7600Wilkes-Barre&nbsp;&nbsp;18773-7600","PA","European Community","01/15/1998","08/31/1999"
"CAMBODIA","PacRim Bridges, LLC","6655","04/03/2019","7028 Dahlberg RoadFerndale&nbsp;&nbsp;98248","WA","Kingdom of Cambodia","04/03/2019","12/17/2021"
"SENEGAL","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","Government of Senegal","08/27/2004","01/01/2008"
"SWAZILAND","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","Embassy of Swaziland","10/14/2005","07/14/2005"
"NIGERIA","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","Atiku Abubakar, Vice President of Nigeria","10/14/2005","12/08/2005"
"KOREA SOUTH","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","Keum Bong Construction, Ltd","10/14/2005","02/24/2006"
"PERU","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","Institute for Liberty and Democracy","10/14/2005","02/29/2012"
"PERU","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","Government of Peru","10/30/2006","01/15/2007"
"NIGERIA","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","Federal Republic of Nigeria","09/21/2007","08/31/2009"
"INTERNATIONAL","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","Afrique Expansion, Inc.","02/22/2010","08/31/2010"
"NIGERIA","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","Imo State Government of Nigeria","04/23/2010","08/31/2010"
"NIGERIA","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","HH Macaulay Center for Advancement of Democracy","01/29/2015","02/28/2015"
"REPUBLIC OF SOUTH SUDAN","Watts Partners (J.C. Watts Companies)","5641","08/27/2004","601 Pennsylvania Avenue, NWSuite 900Washington&nbsp;&nbsp;20004","DC","ARISE Consult, Ltd.","07/09/2015","02/01/2016"
"KUWAIT","Lewis Baach, PLLC","6183","08/23/2013","1899 Pennsylvania Avenue, NWSuite 600Washington&nbsp;&nbsp;20006","DC","International Counsel Bureau, Kuwaiti Counsel for the Families of Kuwaiti Citizens","08/23/2013","03/09/2016"
"IRAN","Sepasy, Bijan Adam","4703","08/12/1992","2000 L Street, N.W.Suite 200Washington&nbsp;&nbsp;20036","DC","Government of Iran, Permanent Mission of the Republic of Iran to the U.N.","08/12/1992","02/28/1993"
"TURKEY","IYI Party Representation to the United States LLC","7204","12/19/2022","2200 Pennsylvania Ave. NW, Washington&nbsp;&nbsp;20037","DC","lYI Party (Good Party)","12/19/2022","09/01/2023"
"BRITISH VIRGIN ISLANDS","CMG Communications, L.L.C.","5129","06/24/1996","22 Thorndal Circle1st FloorDarien&nbsp;&nbsp;06820","CT","Virgin Atlantic Airways, Ltd.","06/24/1996","05/15/2003"
"JAPAN","JMC Associates, Inc.","4441","11/26/1990","437 Madison Avenue17th FloorNew York&nbsp;&nbsp;10022","NY","Electronic Industries Association of Japan","11/26/1990","08/03/1993"
"BOSNIA & HERZEGOVINA","Innovative Global Initiatives and Solutions, LLC","6093","02/29/2012","217 Park Land DriveLake Placid&nbsp;&nbsp;33852","FL","Government of the Republika Srpska","02/29/2012","06/30/2013"
"LIBERIA","Martin, LaJuan F.","7405","05/28/2024","1250 Half Street, SE Suite 1020Washington&nbsp;&nbsp;20003","DC","Paul Kennedy","05/28/2024","07/17/2024"
"FINLAND","Ramo, Herman Rudolf Kristian","10","07/07/1942","Finnish Information Center44 Whitehall StreetNew York&nbsp;&nbsp;","NY","Ministry for Foreign Affairs","03/17/1943","01/15/1943"
"FINLAND","Ramo, Herman Rudolf Kristian","10","07/07/1942","Finnish Information Center44 Whitehall StreetNew York&nbsp;&nbsp;","NY","Suomen-Matkat (Association Finland Travel)","07/07/1942","01/15/1943"
"CANADA","Levine, Kenneth S.","3213","03/17/1981","375 Park AvenueNew York&nbsp;&nbsp;10152","NY","Seagram Company, Ltd.","03/17/1981","04/09/1981"
"EQUATORIAL GUINEA","Farragut Advisors (E.G.), LLC","5656","11/12/2004","375 Park AvenueNew York&nbsp;&nbsp;10152","NY","Republic of Equatorial Guinea","11/12/2004","03/08/2006"
"UKRAINE","Galper & Goldberg PLLC","6949","04/18/2021","1120 20th Street, NW Suite 700 NorthWashington&nbsp;&nbsp;20036","DC","Dmytro Firtash","04/18/2021","10/31/2023"
"VENEZUELA","Galper & Goldberg PLLC","6949","04/18/2021","1120 20th Street, NW Suite 700 NorthWashington&nbsp;&nbsp;20036","DC","Ad Hoc Board of Petróleos de Venezuela, S.A. (“Ad Hoc Board”) through CITGO Petroleum Corporation (""CPC"")","08/19/2021","03/28/2022"
"CANADA","JDA Frontline Partners, LLC","6901","12/28/2020","1140 Connecticut Avenue, NW Suite 800Washington&nbsp;&nbsp;20036","DC","Province of Alberta, Canada","12/28/2020","05/31/2021"
"COSTA RICA","Costa Rica Board of Trade","2219","11/20/1970","108 East 66th StreetNew York&nbsp;&nbsp;10021","NY","Centro Para la Promocion de las Exportaciones y de las Inversiones","11/20/1970","02/28/1972"
"THAILAND","Albrecht, Inc.","3754","11/06/1985","5814 Ogdon CourtBethesda&nbsp;&nbsp;20816","MD","Royal Thai Embassy","11/06/1985","11/07/1987"
"AFGHANISTAN","Fatoullah & Lazar, Inc.","1430","03/01/1961","116 Nassau StreetNew York&nbsp;&nbsp;10038","NY","Government of Afghanistan, Post Office","03/01/1961","12/31/1963"
"LIBYA","Fatoullah & Lazar, Inc.","1430","03/01/1961","116 Nassau StreetNew York&nbsp;&nbsp;10038","NY","United Kingdom of Libya","01/31/1962","09/01/1964"
"MEXICO","Rouss & O'Rourke","2346","09/18/1972","1614 - 20th Street, N.W.Washington&nbsp;&nbsp;20009","DC","Union Nacional de Productores de Azucar, S.A. de C.V.","09/18/1972","07/26/1982"
"CAYMAN ISLANDS","Cayman Islands Department of Tourism","2500","03/04/1974","350 5th Avenue Suite 4620New York&nbsp;&nbsp;10118-1801","NY","Government of the Cayman Islands","03/04/1974",""
"GERMAN DEMOCRATIC REPUBLIC","Nunnemacher, Emilie","169","01/02/1943","3453 North Hackett AvenueMilwaukee&nbsp;&nbsp;","WI","Elizabeth S. von Rumohr","01/02/1943","07/02/1943"
"PAKISTAN","Muttahida Quami Movement USA","6005","10/29/2010","15316 Comus Ct. Woodbridge&nbsp;&nbsp;22193","VA","Muttahida Quami Movement","10/29/2010","10/31/2016"
"DOMINICAN REPUBLIC","MWW Group LLC","6310","08/03/2015","One Meadowlands PlazaEast Rutherford&nbsp;&nbsp;07073","NJ","Dominican Republic","08/03/2015","01/16/2016"
"MARSHALL ISLANDS","Oliver Group, Inc.","6558","05/24/2018","1120 Connecticut Ave, NW5th FloorWashington&nbsp;&nbsp;20006","DC","Akin, Gump, Strauss, Hauer & Feld, on behalf of the Republic of the Marshall Islands","05/24/2018",""
